Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Segment,City,Region,Sales_Rep,Channel,Category,Product_Name,Quantity,Unit_Price,Discount_%,Line_Total,COGS,Status,Customer_Rating,Return_Flag
ORD-14893,11/11/2022,11/12/2022,CID-4047,New Customer,Benin City,South,Bob Smith,Phone Order,Sports,Jump Rope,10,14.86,0,148.6,98.24,Completed,NULL,0
ORD-12601,9/14/2023,9/17/2023,CID-3976,VIP,Benin City,South,Emma Brown,Wholesale,Beauty,Perfume 50ml,4,74.37,10,267.73,197.54,Completed,NULL,0
ORD-15341,1/10/2024,NULL,CID-1752,Loyalty Member,Johannesburg,North,Alice Johnson,Phone Order,Electronics,Wireless Earbuds,5,87.09,30,304.81,202.06,Completed,3,0
ORD-15270,10/17/2022,10/31/2022,CID-2209,New Customer,Kano,East,Carol White,In-Store,Electronics,Laptop Pro 15,8,1072.71,0,8581.68,3964.84,Returned,NULL,1
ORD-15162,5/7/2022,5/8/2022,CID-1752,VIP,Kaduna,North,Karen Davis,Online,Clothing,Denim Jeans,6,64.79,5,369.3,222.28,Returned,2,1
ORD-15381,7/25/2022,7/26/2022,CID-3359,B2B,Kaduna,South,David Lee,Wholesale,Beauty,Nail Polish Kit,4,21.78,0,87.12,54.99,Completed,5,0
ORD-15609,10/14/2023,10/21/2023,CID-4225,New Customer,Kaduna,South,Liam Moore,Mobile App,Beauty,Nail Polish Kit,2,20.29,0,40.58,25.19,Pending,2,0
ORD-15279,7/28/2024,8/4/2024,CID-1520,Loyalty Member,Abuja,South,Liam Moore,In-Store,Clothing,Winter Jacket,3,152.92,20,367.01,248.25,Cancelled,4,0
ORD-15474,11/19/2023,11/24/2023,CID-3264,Retail,Addis Ababa,East,Iris Park,Online,Beauty,Shampoo & Conditioner,2,28.39,10,51.1,31.36,Completed,1,0
ORD-10939,3/28/2023,4/11/2023,CID-2689,Loyalty Member,Accra,South,NULL,Wholesale,Sports,Yoga Mat,8,32.46,0,259.68,141.7,Disputed,NULL,0
ORD-14644,5/7/2024,5/12/2024,CID-1735,VIP,Dakar,North,Grace Chen,Phone Order,Home & garden,Plant Pot Set,10,26.52,0,265.2,143.13,Completed,NULL,0
ORD-11043,9/15/2023,9/16/2023,CID-1414,Loyalty Member,Kaduna,South,Iris Park,Online,Home & garden,Coffee Maker,10,99.86,10,898.74,632.69,Returned,4,1
ORD-13031,12/15/2023,12/18/2023,CID-3120,VIP,Ibadan,South,Nathan Harris,Wholesale,Sports,Water Bottle 1L,6,24.69,15,125.92,87.63,Returned,NULL,1
ORD-11773,8/4/2022,8/11/2022,CID-1675,Loyalty Member,Lagos,East,Grace Chen,Mobile App,Beauty,Face Mask Pack,9,20.67,0,186.03,87.27,Completed,NULL,0
ORD-10296,6/30/2022,7/5/2022,CID-3412,Retail,Kaduna,North,David Lee,Mobile App,Home & garden,Desk Lamp,10,49.48,25,371.1,336.44,Completed,4,0
ORD-12661,1/30/2022,2/1/2022,CID-1663,Retail,Nairobi,North,Nathan Harris,In-Store,Sports,Yoga Mat,7,38.09,0,266.63,185.28,Completed,5,0
ORD-13515,7/31/2024,8/5/2024,CID-1219,Retail,Abuja,West,Mia Scott,In-Store,Clothing,Running Shoes,2,98.69,5,187.51,131.59,Completed,2,0
ORD-14669,3/9/2022,3/16/2022,CID-1983,New Customer,Lagos,South,Nathan Harris,Online,Beauty,Shampoo & Conditioner,3,27.21,25,61.22,39.44,Completed,NULL,0
ORD-12182,12/23/2023,12/28/2023,CID-4576,Retail,Lagos,Central,Alice Johnson,Mobile App,Clothing,Winter Jacket,2,152.8,0,305.6,202.7,Completed,1,0
ORD-15334,10/14/2023,10/21/2023,CID-2324,New Customer,Benin City,Central,Bob Smith,In-Store,Clothing,Men's Polo Shirt,8,35.85,10,258.12,146.4,Completed,5,0
ORD-15642,12/21/2022,12/24/2022,CID-4589,New Customer,Johannesburg,South,Bob Smith,Phone Order,Sports,Resistance Bands Set,5,22.67,20,90.68,54.61,Completed,4,0
ORD-14648,7/11/2023,NULL,CID-4041,B2B,Casablanca,Central,NULL,Phone Order,Clothing,Men's Polo Shirt,6,40.21,10,217.13,140.56,Cancelled,1,0
ORD-10676,7/10/2022,7/13/2022,CID-3885,B2B,Nairobi,Central,James Turner,Mobile App,Clothing,Casual Sneakers,3,81.13,0,243.39,164.17,Completed,5,0
ORD-10987,6/9/2024,6/16/2024,CID-2972,Retail,Benin City,Central,Emma Brown,Wholesale,Beauty,Lipstick Set,9,43.14,0,388.26,219.03,Completed,4,0
ORD-15854,3/3/2024,3/4/2024,CID-1664,New Customer,Nairobi,East,Nathan Harris,Wholesale,Home & garden,Wall Clock,4,38.47,0,153.88,107.36,Completed,NULL,0
ORD-12674,12/12/2024,12/19/2024,CID-3150,Loyalty Member,Enugu,South,James Turner,PHONE ORDER,Clothing,Running Shoes,4,100.06,0,400.24,254.61,Completed,NULL,0
ORD-15497,3/23/2023,3/30/2023,CID-4183,VIP,Abuja,South,Carol White,Wholesale,Sports,Resistance Bands Set,3,27.63,25,62.17,58.01,Disputed,5,0
ORD-12523,10/27/2023,10/29/2023,CID-3982,New Customer,Nairobi,North,NULL,Wholesale,Home & garden,Wall Clock,10,33.41,15,283.98,169.12,Returned,5,1
ORD-11097,8/31/2022,9/2/2022,CID-3978,VIP,Addis Ababa,East,Nathan Harris,In-Store,Beauty,Lipstick Set,10,39.7,0,397,233.97,Completed,5,0
ORD-14493,3/8/2022,3/11/2022,CID-4913,B2B,Nairobi,South,Bob Smith,Mobile App,Electronics,Portable Charger,5,37.88,30,132.58,111.44,Completed,NULL,0
ORD-10439,11/24/2022,11/29/2022,CID-3827,VIP,Enugu,Central,Olivia Clark,Wholesale,Home & garden,Smart Plug 4pk,4,42.01,0,168.04,95.17,Completed,NULL,0
ORD-10519,3/8/2024,3/11/2024,CID-1021,New Customer,Enugu,East,Bob Smith,Online,Electronics,Portable Charger,3,41.48,20,99.55,75.72,Pending,4,0
ORD-15432,4/21/2024,4/23/2024,CID-1973,Retail,Cairo,West,Nathan Harris,Online,Electronics,USB-C Hub,2,45.31,20,72.5,57.17,Completed,5,0
ORD-14443,1/16/2024,1/17/2024,CID-4656,VIP,Dakar,Central,Mia Scott,Wholesale,Beauty,Shampoo & Conditioner,1,31.59,25,23.69,15.93,Cancelled,NULL,0
ORD-12928,2/19/2022,2/20/2022,CID-1172,B2B,Port Harcourt,South,Henry Wilson,Online,Clothing,Women's Blazer,5,82.04,5,389.69,250.71,Completed,3,0
ORD-15315,2/20/2022,2/27/2022,CID-3762,Loyalty Member,Abuja,North,Carol White,In-Store,Beauty,Shampoo & Conditioner,4,27.11,20,86.75,63.27,Completed,5,0
ORD-13973,12/16/2023,12/21/2023,CID-3306,VIP,Benin City,West,Emma Brown,Wholesale,Clothing,Women's Blazer,10,85.05,0,850.5,387.73,Completed,1,0
ORD-13615,5/24/2023,5/26/2023,CID-3286,New Customer,Enugu,West,Emma Brown,Phone Order,Beauty,Shampoo & Conditioner,6,24.17,20,116.02,97.87,Completed,NULL,0
ORD-15890,7/3/2024,7/10/2024,CID-1172,Loyalty Member,Port Harcourt,West,Alice Johnson,In-Store,Electronics,Mechanical Keyboard,9,161.42,20,1162.22,885.3,Completed,NULL,0
ORD-15849,6/25/2023,NULL,CID-2237,Loyalty Member,NULL,East,Bob Smith,Online,Sports,Gym Bag,8,78.66,15,534.89,437.92,Completed,NULL,0
ORD-15503,8/21/2024,8/28/2024,CID-4175,Retail,Cairo,West,NULL,Wholesale,Home & garden,Scented Candle,4,22.68,0,90.72,41.02,Disputed,NULL,0
ORD-11952,5/22/2023,6/5/2023,CID-3893,Retail,Johannesburg,West,David Lee,Mobile App,Sports,Protein Powder 1kg,4,59.4,10,213.84,158.25,Cancelled,NULL,0
ORD-13644,4/9/2023,NULL,CID-4764,New Customer,Ibadan,East,James Turner,In-Store,Electronics,Mechanical Keyboard,5,159.81,20,639.24,558.39,Completed,NULL,0
ORD-12015,10/9/2024,10/14/2024,CID-3464,VIP,Port Harcourt,West,Liam Moore,Mobile App,Electronics,Bluetooth Speaker,3,129.63,0,388.89,209.28,Cancelled,4,0
ORD-10055,5/5/2022,5/19/2022,CID-3392,Loyalty Member,Port Harcourt,East,Alice Johnson,Online,Beauty,Lipstick Set,4,38.44,10,138.38,71.44,Completed,1,0
ORD-14983,7/10/2023,NULL,CID-4584,New Customer,Port Harcourt,East,Olivia Clark,Wholesale,Home & garden,Smart Plug 4pk,2,43.98,5,83.56,56.77,Completed,3,0
ORD-14898,9/25/2023,9/26/2023,CID-4022,Loyalty Member,Johannesburg,Central,Olivia Clark,Mobile App,Beauty,Eye Cream,6,73.89,15,376.84,212.1,Completed,3,0
ORD-10438,2/25/2024,2/27/2024,CID-4907,Loyalty Member,Johannesburg,West,Mia Scott,Wholesale,Clothing,Running Shoes,8,124.38,15,845.78,449.47,Completed,NULL,0
ORD-13763,6/26/2023,7/10/2023,CID-1431,VIP,Cairo,East,Emma Brown,In-Store,Clothing,Formal Dress,6,123.15,30,517.23,415.5,Cancelled,4,0
ORD-12140,10/18/2023,10/20/2023,CID-3042,VIP,Kaduna,South,Alice Johnson,MOBILE APP,Home & garden,Air Purifier,10,209.87,20,1678.96,1172.76,Completed,2,0
ORD-13326,9/4/2024,9/7/2024,CID-4098,B2B,Port Harcourt,North,James Turner,In-Store,Home & garden,Air Purifier,9,182.63,10,1479.3,902.79,Disputed,3,0
ORD-14947,9/12/2023,NULL,CID-3098,New Customer,Benin City,East,Frank Miller,Mobile App,Sports,Swim Goggles,9,31.14,0,280.26,136.07,Completed,NULL,0
ORD-11393,11/17/2024,11/24/2024,CID-4721,Retail,Ibadan,North,Henry Wilson,Online,Electronics,Laptop Pro 15,8,1035.31,20,6625.98,3950.36,Completed,1,0
ORD-15782,1/24/2023,1/25/2023,CID-1675,VIP,Nairobi,Central,Henry Wilson,WHOLESALE,Clothing,Sports Socks 3pk,2,15.5,5,29.45,14.53,Completed,4,0
ORD-11010,3/23/2023,3/24/2023,CID-2329,VIP,Nairobi,South,Karen Davis,Mobile App,Electronics,Portable Charger,8,35.48,10,255.46,190.71,Completed,NULL,0
ORD-10980,8/1/2022,8/4/2022,CID-3682,New Customer,Ibadan,Central,Carol White,Online,Sports,Yoga Mat,1,35.25,20,28.2,24.64,Pending,4,0
ORD-15311,1/4/2023,1/11/2023,CID-1202,B2B,Cairo,North,James Turner,In-Store,Home & garden,Air Purifier,6,221.73,30,931.27,798.27,Pending,5,0
ORD-11636,11/12/2022,11/15/2022,CID-1241,VIP,Port Harcourt,West,Karen Davis,In-Store,Electronics,Smart Watch,5,225.3,0,1126.5,723.3,Completed,1,0
ORD-10295,10/4/2023,10/11/2023,CID-3906,VIP,Abuja,West,James Turner,Mobile App,Beauty,Face Serum,7,57.3,0,401.1,188.3,Completed,5,0
ORD-13907,7/3/2024,7/5/2024,CID-1055,VIP,Port Harcourt,North,Nathan Harris,In-Store,Beauty,Lipstick Set,6,42.95,15,219.05,141.55,Completed,4,0
ORD-10475,5/2/2024,5/7/2024,CID-1753,New Customer,Kano,South,Emma Brown,Mobile App,Beauty,Face Serum,6,62.97,20,302.26,200.13,Returned,4,1
ORD-14959,6/7/2023,NULL,CID-4321,Retail,Johannesburg,Central,David Lee,Mobile App,Home & garden,Plant Pot Set,8,31.79,20,203.46,118.17,Completed,3,0
ORD-14699,9/4/2024,NULL,CID-2900,New Customer,Nairobi,West,Iris Park,Phone Order,Sports,Protein Powder 1kg,10,50.84,30,355.88,269.53,Returned,NULL,1
ORD-14480,1/29/2024,NULL,CID-2420,Loyalty Member,Dakar,South,Emma Brown,Online,Sports,Gym Bag,10,63.2,5,600.4,394.04,Cancelled,NULL,0
ORD-11129,11/27/2022,12/11/2022,CID-3344,B2B,Benin City,East,James Turner,Phone Order,Home & garden,Smart Plug 4pk,2,35.31,0,70.62,49.32,Cancelled,NULL,0
ORD-11826,9/11/2023,9/18/2023,CID-3400,New Customer,Casablanca,Central,Karen Davis,Mobile App,Sports,Water Bottle 1L,7,24.18,0,169.26,86.87,Completed,2,0
ORD-14632,7/21/2024,7/22/2024,CID-2730,Retail,Accra,East,Karen Davis,Phone Order,Electronics,Portable Charger,10,34.78,0,347.8,166.77,Returned,5,1
ORD-10615,12/8/2022,12/11/2022,CID-4662,Retail,Kano,South,Emma Brown,Online,Sports,Resistance Bands Set,8,25.08,25,150.48,93.07,Completed,NULL,0
ORD-15786,4/27/2024,5/2/2024,CID-3130,B2B,Johannesburg,North,Liam Moore,Wholesale,Beauty,Electric Toothbrush,6,90.41,25,406.85,342.72,Disputed,1,0
ORD-10600,1/22/2023,2/5/2023,CID-4210,B2B,Benin City,West,Emma Brown,Online,Sports,Jump Rope,1,13.67,10,12.3,8.23,Pending,NULL,0
ORD-11248,5/29/2023,NULL,CID-1609,Retail,Addis Ababa,West,Alice Johnson,Mobile App,Beauty,Perfume 50ml,2,65.39,0,130.78,77.53,Returned,NULL,1
ORD-14824,8/6/2023,8/8/2023,CID-1754,New Customer,Cairo,South,Karen Davis,In-Store,Sports,Water Bottle 1L,2,18.72,0,37.44,24.64,Cancelled,3,0
ORD-14039,11/15/2022,11/18/2022,CID-4202,New Customer,Kaduna,Central,Alice Johnson,Phone Order,Beauty,Lipstick Set,6,46.69,30,196.1,130.55,Returned,NULL,1
ORD-11498,8/22/2024,8/25/2024,CID-3906,Retail,Lagos,Central,Karen Davis,Phone Order,Electronics,Wireless Earbuds,9,77.04,0,693.36,473.4,Returned,4,1
ORD-15336,1/20/2023,1/27/2023,CID-1100,Retail,Addis Ababa,East,Liam Moore,Phone Order,Beauty,Nail Polish Kit,10,19.28,25,144.6,87.96,Completed,4,0
ORD-12424,1/30/2023,NULL,CID-3393,VIP,Nairobi,East,Nathan Harris,Mobile App,Electronics,Bluetooth Speaker,9,114.42,5,978.29,467.04,Returned,5,1
ORD-12447,11/10/2022,NULL,CID-1339,Retail,Lagos,South,Nathan Harris,In-Store,Clothing,Formal Dress,9,103.37,0,930.33,425.36,Completed,5,0
ORD-11193,9/23/2023,9/28/2023,CID-3807,New Customer,Enugu,North,James Turner,Online,Electronics,Mechanical Keyboard,6,139.81,30,587.2,470.86,Cancelled,5,0
ORD-12297,11/28/2024,12/1/2024,CID-4054,B2B,Port Harcourt,South,Grace Chen,Mobile App,Beauty,Perfume 50ml,9,73.29,25,494.71,415.43,Disputed,1,0
ORD-11314,11/2/2022,11/9/2022,CID-1164,Loyalty Member,Lagos,North,Grace Chen,Online,Clothing,Sports Socks 3pk,7,16.76,5,111.45,70.15,Disputed,5,0
ORD-10970,10/24/2022,NULL,CID-2727,Loyalty Member,Kaduna,South,Karen Davis,Wholesale,Beauty,Eye Cream,2,67.22,20,107.55,76.08,Completed,NULL,0
ORD-13105,5/5/2024,NULL,CID-3327,B2B,Lagos,South,NULL,PHONE ORDER,Electronics,Portable Charger,1,35.43,0,35.43,20.99,Completed,2,0
ORD-11688,4/21/2024,4/23/2024,CID-1043,New Customer,Casablanca,Central,Mia Scott,Phone Order,Sports,Yoga Mat,5,33.97,20,135.88,102.64,Completed,5,0
ORD-12783,11/9/2023,11/11/2023,CID-2522,New Customer,Lagos,West,Nathan Harris,In-Store,Clothing,Women's Blazer,5,99.8,0,499,306.83,Pending,NULL,0
ORD-12041,6/8/2022,NULL,CID-3673,New Customer,Port Harcourt,West,Henry Wilson,Wholesale,Clothing,Denim Jeans,NULL,59.52,0,416.64,206.62,Completed,1,0
ORD-12741,7/16/2022,7/19/2022,CID-4600,Retail,Port Harcourt,East,Carol White,Mobile App,Beauty,Face Mask Pack,7,16.05,25,84.26,60.2,Completed,NULL,0
ORD-14282,6/24/2022,7/1/2022,CID-2844,Retail,Ibadan,North,Liam Moore,Wholesale,Electronics,Portable Charger,2,43.24,0,86.48,43.95,Completed,4,0
ORD-12104,6/14/2024,6/16/2024,CID-3065,Loyalty Member,Casablanca,North,Liam Moore,In-Store,Clothing,Casual Sneakers,3,89.7,20,215.28,155.89,Completed,5,0
ORD-15122,10/26/2022,10/27/2022,CID-3971,New Customer,Ibadan,South,Nathan Harris,Phone Order,Sports,Yoga Mat,4,35.61,25,106.83,91.63,Pending,NULL,0
ORD-10510,8/31/2024,9/3/2024,CID-3803,Loyalty Member,Nairobi,North,Olivia Clark,Online,Electronics,Laptop Pro 15,4,1344.46,5,5108.95,3350.78,Pending,1,0
ORD-13045,1/6/2023,1/7/2023,CID-1168,VIP,Abuja,East,Mia Scott,Online,Beauty,Shampoo & Conditioner,8,27.05,20,173.12,103.84,Cancelled,NULL,0
ORD-13979,6/22/2024,6/23/2024,CID-3662,Loyalty Member,Johannesburg,North,Olivia Clark,Phone Order,Sports,Gym Bag,5,72.45,20,289.8,250.21,Completed,NULL,0
ORD-15420,3/12/2022,3/14/2022,CID-4606,Loyalty Member,Enugu,East,Karen Davis,Wholesale,Clothing,Casual Sneakers,9,81.45,5,696.4,431.57,Completed,NULL,0
ORD-10627,1/20/2022,1/23/2022,CID-4477,VIP,Abuja,North,Mia Scott,Mobile App,Clothing,Running Shoes,1,94.29,20,75.43,55.2,Returned,4,1
ORD-13111,12/1/2024,12/15/2024,CID-4187,B2B,Dakar,East,Mia Scott,Phone Order,Home & garden,Smart Plug 4pk,6,35.87,30,150.65,133.54,Pending,1,0
ORD-15934,5/1/2022,5/2/2022,CID-1990,Retail,Casablanca,East,Carol White,Mobile App,Clothing,Men's Polo Shirt,10,37.29,0,372.9,192.83,Completed,5,0
ORD-13648,10/1/2023,10/8/2023,CID-3820,Retail,Enugu,West,James Turner,Wholesale,Sports,Water Bottle 1L,10,23.3,20,186.4,136.86,Pending,NULL,0
ORD-10370,8/30/2022,9/2/2022,CID-1878,VIP,Johannesburg,East,Liam Moore,Mobile App,Clothing,Women's Blazer,1,88.97,0,88.97,48.64,Disputed,5,0
ORD-15728,4/5/2024,4/19/2024,CID-1196,B2B,Kaduna,South,Henry Wilson,In-Store,Sports,Gym Bag,8,79.06,10,569.23,415.02,Completed,4,0
ORD-15955,7/22/2023,7/25/2023,CID-1206,B2B,Kaduna,South,Karen Davis,In-Store,Clothing,Women's Blazer,4,76.18,5,289.48,173.8,Completed,4,0
ORD-12991,5/15/2024,5/29/2024,CID-4887,New Customer,Lagos,Central,James Turner,Wholesale,Electronics,Portable Charger,8,41.96,20,268.54,215.66,Disputed,5,0
ORD-12812,7/9/2024,7/23/2024,CID-3509,New Customer,Benin City,South,Karen Davis,Mobile App,Electronics,Mechanical Keyboard,10,148.62,20,1188.96,897.68,Completed,NULL,0
ORD-14550,10/13/2023,10/14/2023,CID-1411,Retail,Ibadan,East,David Lee,In-Store,Electronics,Wireless Earbuds,6,98.61,5,562.08,318.7,Completed,4,0
ORD-14873,11/23/2023,11/30/2023,CID-4505,Retail,Enugu,West,Mia Scott,Phone Order,Beauty,Perfume 50ml,1,64.93,0,64.93,37.72,Completed,2,0
ORD-14350,7/24/2024,8/7/2024,CID-4871,New Customer,Johannesburg,Central,Karen Davis,Phone Order,Sports,Protein Powder 1kg,4,58.06,0,232.24,116.21,Cancelled,NULL,0
ORD-15523,8/7/2023,8/8/2023,CID-1788,Loyalty Member,Johannesburg,East,Henry Wilson,Wholesale,Electronics,Bluetooth Speaker,7,102.29,10,644.43,465.9,Completed,NULL,0
ORD-12490,1/4/2023,1/9/2023,CID-2584,New Customer,Lagos,South,Emma Brown,Wholesale,Electronics,USB-C Hub,5,39.5,20,158,107.84,Returned,NULL,1
ORD-14180,10/28/2023,10/30/2023,CID-1697,VIP,Port Harcourt,South,James Turner,Wholesale,Sports,Foam Roller,9,40.42,15,309.21,192.92,Returned,NULL,1
ORD-13953,8/27/2024,9/10/2024,CID-2285,New Customer,Lagos,East,Grace Chen,Online,Beauty,Face Serum,NULL,60.85,0,492.88,277.83,Returned,5,1
ORD-12091,9/11/2023,9/14/2023,CID-3864,New Customer,Kaduna,Central,Nathan Harris,Online,Home & garden,Throw Pillow Set,4,52.86,0,211.44,114.38,Completed,5,0
ORD-13310,4/8/2023,4/9/2023,CID-3962,Retail,Addis Ababa,West,Nathan Harris,Online,Clothing,Formal Dress,4,116.58,0,466.32,247.5,Completed,NULL,0
ORD-10267,9/24/2022,10/1/2022,CID-3300,Retail,Kaduna,North,James Turner,PHONE ORDER,Electronics,Wireless Earbuds,2,78.23,20,125.17,99.31,Completed,5,0
ORD-15378,5/10/2022,5/15/2022,CID-2438,Retail,Cairo,South,Frank Miller,Phone Order,Home & garden,Plant Pot Set,6,27.68,0,166.08,113.16,Completed,3,0
ORD-14109,6/20/2022,6/27/2022,CID-4617,Loyalty Member,Addis Ababa,East,Karen Davis,Online,Sports,Gym Bag,4,76.61,5,291.12,169.12,Completed,NULL,0
ORD-14702,4/11/2022,4/18/2022,CID-4330,VIP,Kano,East,Olivia Clark,Phone Order,Beauty,Face Serum,5,53.6,0,268,155.79,Completed,NULL,0
ORD-12303,1/19/2022,1/24/2022,CID-3612,B2B,Kaduna,North,Frank Miller,Mobile App,Sports,Foam Roller,5,37.36,0,186.8,84.87,Cancelled,1,0
ORD-14032,9/27/2022,9/28/2022,CID-2877,Loyalty Member,Casablanca,South,Iris Park,Wholesale,Sports,Jump Rope,8,13.81,0,110.48,55.7,Completed,1,0
ORD-13196,8/1/2022,NULL,CID-3984,B2B,Johannesburg,North,Henry Wilson,IN-STORE,Clothing,Women's Blazer,6,80.59,0,483.54,328.59,Returned,NULL,1
ORD-10741,7/26/2024,7/28/2024,CID-4190,VIP,Cairo,East,Nathan Harris,In-Store,Clothing,Running Shoes,4,107,15,363.8,253.53,Completed,3,0
ORD-14096,11/21/2023,11/23/2023,CID-4575,VIP,Cairo,Central,Grace Chen,In-Store,Electronics,Laptop Pro 15,1,1357.05,15,1153.49,864.44,Completed,1,0
ORD-11983,6/3/2022,6/5/2022,CID-2573,New Customer,Kaduna,West,Mia Scott,Phone Order,Electronics,USB-C Hub,1,47.49,25,NULL,221.92,Completed,NULL,0
ORD-12135,10/21/2023,10/23/2023,CID-2161,Loyalty Member,Kano,Central,Bob Smith,Mobile App,Electronics,Laptop Pro 15,6,1278.05,0,7668.3,3860.55,Completed,2,0
ORD-10647,6/6/2024,NULL,CID-2567,B2B,Enugu,West,Henry Wilson,Online,Electronics,Bluetooth Speaker,2,135.92,0,271.84,125.77,Returned,4,1
ORD-13576,8/15/2024,8/16/2024,CID-4067,Loyalty Member,Kano,East,Alice Johnson,Online,Electronics,Wireless Earbuds,2,87.58,0,175.16,100.09,Returned,NULL,1
ORD-12368,8/27/2022,8/30/2022,CID-3979,B2B,Accra,North,Liam Moore,In-Store,Beauty,Eye Cream,5,72.11,0,360.55,251.76,Completed,5,0
ORD-15358,10/6/2024,NULL,CID-2036,B2B,Ibadan,South,Frank Miller,Wholesale,Home & garden,Scented Candle,8,19.03,10,137.02,82.99,Pending,5,0
ORD-11359,10/13/2022,10/27/2022,CID-1101,B2B,Benin City,Central,Bob Smith,Wholesale,Clothing,Formal Dress,6,128.34,0,770.04,519.81,Completed,5,0
ORD-13225,9/28/2023,10/12/2023,CID-3323,Retail,Kano,West,NULL,Online,Sports,Jump Rope,2,16.63,10,29.93,19.26,Disputed,4,0
ORD-12977,12/3/2022,12/4/2022,CID-3452,B2B,Dakar,East,Iris Park,In-Store,Clothing,Sports Socks 3pk,6,14.78,25,66.51,51.86,Completed,NULL,0
ORD-11716,7/23/2024,7/25/2024,CID-3707,Loyalty Member,Casablanca,East,Mia Scott,Wholesale,Electronics,Smart Watch,7,236.93,0,1658.51,833.5,Completed,NULL,0
ORD-14009,7/25/2024,NULL,CID-1851,Retail,Ibadan,South,Emma Brown,Mobile App,Beauty,Lipstick Set,3,46.51,0,139.53,69.59,Returned,NULL,1
ORD-15917,11/25/2024,12/2/2024,CID-1728,Loyalty Member,Casablanca,South,Liam Moore,Online,Sports,Gym Bag,3,62.24,20,149.38,112.09,Completed,5,0
ORD-13084,3/19/2024,3/26/2024,CID-4640,Loyalty Member,Enugu,Central,Liam Moore,Mobile App,Beauty,Lipstick Set,1,41.51,10,37.36,26.97,Completed,NULL,0
ORD-15759,12/21/2022,NULL,CID-2379,Retail,Kano,East,Henry Wilson,Phone Order,Home & garden,Throw Pillow Set,2,58.2,10,104.76,66.46,Completed,5,0
ORD-11448,7/17/2024,7/31/2024,CID-3571,B2B,Nairobi,Central,Carol White,Online,Sports,Foam Roller,4,36.89,20,118.05,89.46,Returned,5,1
ORD-14519,9/5/2023,NULL,CID-2144,Loyalty Member,Addis Ababa,South,James Turner,Online,Electronics,Smart Watch,3,279.19,0,837.57,539.53,Completed,NULL,0
ORD-13992,3/24/2023,3/31/2023,CID-3386,VIP,Abuja,Central,Karen Davis,Phone Order,Electronics,Bluetooth Speaker,NULL,106.62,20,767.66,605.24,Pending,4,0
ORD-10848,8/28/2023,9/11/2023,CID-4921,Loyalty Member,Dakar,South,Emma Brown,Wholesale,Beauty,Lipstick Set,9,37.42,5,319.94,184.47,Pending,NULL,0
ORD-13244,4/23/2024,4/26/2024,CID-3387,Loyalty Member,Ibadan,North,Bob Smith,Phone Order,Sports,Protein Powder 1kg,1,60.23,25,45.17,30.36,Completed,1,0
ORD-13098,6/6/2024,6/7/2024,CID-4363,New Customer,Lagos,Central,Emma Brown,Wholesale,Home & garden,Smart Plug 4pk,1,39.58,15,33.64,21.64,Completed,5,0
ORD-14039,11/15/2022,11/18/2022,CID-4202,New Customer,Kaduna,Central,Alice Johnson,Phone Order,Beauty,Lipstick Set,6,46.69,30,196.1,130.55,Returned,NULL,1
ORD-12213,5/11/2024,NULL,CID-1108,New Customer,Abuja,West,Alice Johnson,Phone Order,Beauty,Nail Polish Kit,9,19.81,15,151.55,99.29,Disputed,NULL,0
ORD-15950,10/28/2023,10/31/2023,CID-3926,B2B,Cairo,East,Karen Davis,Online,Home & garden,Desk Lamp,8,44.85,30,251.16,236.99,Pending,4,0
ORD-12408,3/5/2023,NULL,CID-3234,B2B,Enugu,Central,Mia Scott,Mobile App,Clothing,Men's Polo Shirt,6,38.9,20,186.72,120.68,Completed,5,0
ORD-14740,8/28/2022,NULL,CID-4363,Retail,Ibadan,North,Karen Davis,Mobile App,Beauty,Perfume 50ml,5,78.8,20,315.2,201.81,Completed,1,0
ORD-14001,10/17/2022,10/31/2022,CID-4189,New Customer,Enugu,East,Bob Smith,In-Store,Electronics,Smart Watch,10,253.97,5,2412.71,1665.38,Completed,5,0
ORD-14192,5/21/2022,6/4/2022,CID-4761,B2B,Kaduna,South,David Lee,Phone Order,Electronics,USB-C Hub,4,45.4,0,181.6,100.85,Completed,1,0
ORD-14713,5/23/2024,5/28/2024,CID-3549,Loyalty Member,Addis Ababa,Central,Mia Scott,Online,Clothing,Sports Socks 3pk,6,15.32,0,84.97,35,Pending,NULL,0
ORD-12754,8/20/2023,8/21/2023,CID-3417,Retail,Benin City,East,NULL,In-Store,Electronics,Laptop Pro 15,9,1310.59,0,11795.31,6226.94,Completed,4,0
ORD-11756,7/13/2024,7/27/2024,CID-1427,B2B,Lagos,East,Bob Smith,In-Store,Electronics,Webcam HD,4,69.72,25,209.16,165.2,Returned,NULL,1
ORD-11206,5/4/2024,5/6/2024,CID-1550,Retail,Port Harcourt,East,Nathan Harris,In-Store,Clothing,Denim Jeans,9,71.69,20,516.17,348.46,Completed,5,0
ORD-10079,11/2/2022,11/9/2022,CID-3385,New Customer,NULL,North,Nathan Harris,Wholesale,Beauty,Face Mask Pack,9,15.9,0,143.1,98.2,Completed,1,0
ORD-13755,1/18/2023,1/23/2023,CID-3266,Loyalty Member,Enugu,North,Emma Brown,Online,Clothing,Casual Sneakers,6,88.38,25,397.71,322.29,Pending,3,0
